id,domain,rtt_tlse,rtt_tcpping,client_proc
106206,www.westminster.edu,5.407542,4.145235,0.932911
155445,www.lincoln.edu,10.775304,1.736379,0.689573
14394,www.american.edu,9.106055,3.977392,1.118650
217283,www.com.edu,16.575625,1.820855,0.689992
93736,gallaudet.edu,12.193626,3.323247,0.933014
228226,www.usuhs.edu,10.341058,7.135573,0.967035
35175,www.ucmerced.edu,4.808152,1.425762,1.024094
113936,www.pointpark.edu,10.582011,7.815837,0.907021
83893,www.kutztown.edu,11.117402,9.275186,1.058640
62242,www.mc3.edu,19.391822,8.530557,0.976613
170060,www.passhe.edu,19.238225,11.089947,0.964123
207595,www.lasu.edu.ng,11.347095,8.117892,1.143219
125492,www.skidmore.edu,16.403375,11.109168,1.053780
157787,www.nichols.edu,17.183516,13.171726,0.847330
16065,www.uvm.edu,18.737746,13.611936,0.846017
68825,uncg.edu,23.878867,10.911230,0.920943
120558,simmons.edu,18.410901,12.250635,0.881204
116499,qu.edu,17.950670,14.043350,0.920149
156616,www.iup.edu,19.367054,14.298431,0.976418
222063,lmunet.edu,33.748773,29.949844,0.888722
65601,www.quinnipiac.edu,19.720841,13.588151,0.846677
144548,www.gordon.edu,40.991151,14.674770,0.904564
9505,www.uconn.edu,23.014776,14.694770,0.977560
29540,www.mass.edu,43.400963,38.892423,0.831190
152353,www.camdencc.edu,22.775853,15.429713,1.666296
78170,www.fairfield.edu,27.083777,13.759252,1.284736
94097,www.lemoyne.edu,17.540819,12.309694,1.025314
103521,www.ulvr.edu.ec,16.629675,14.145664,0.696671
148652,www.berry.edu,21.943790,17.527761,1.007243
49734,www.chaffey.edu,23.775854,18.222247,0.845636
105213,www.ung.edu,25.496902,19.418336,0.904691
135730,www.delmar.edu,21.122035,17.864531,0.932884
161165,www.academiaexitus.edu.pe,22.779677,15.927468,0.877670
9305,www.sc.edu,23.419102,18.781334,1.053017
125406,www.reynolds.edu,24.535697,19.319160,1.058353
195903,www.lycoming.edu,23.517787,18.619086,1.202987
109947,www.plymouth.edu,23.312388,18.795526,0.866123
20396,artic.edu,516.222229,19.231801,0.873412
69123,www.musc.edu,27.141053,19.614376,1.184994
173618,www.colegioebenezer.edu.co,25.993614,21.794227,1.068337
9556,www.uic.edu,27.485396,19.787717,0.940110
54970,www.indwes.edu,21.197934,18.137208,0.877181
115892,www.atlm.edu,40.032946,15.898522,0.928374
171352,bju.edu,39.455330,19.248984,0.897625
132200,www.koi.edu.au,23.680121,20.918428,0.917820
180144,www.morton.edu,30.384594,26.091413,1.846877
8579,www.ohio-state.edu,28.542310,22.877426,0.890343
69255,www.etsu.edu,35.957965,22.044219,0.843633
200988,www.depauw.edu,27.098163,24.129618,0.504779
116546,www.sbu.edu,283.648544,35.685078,0.816362
97934,www.collegeforcreativestudies.edu,26.479627,23.354790,0.931385
84614,www.sunysuffolk.edu,17.261215,9.261193,0.880703
2627,www.illinois.edu,25.770445,22.358871,0.916189
184230,www.cetcolsubsidio.edu.co,25.771178,21.851861,0.838756
105615,www.uiuc.edu,28.649486,23.701232,0.926115
61111,www.uis.edu,26.674066,24.691012,0.856975
114733,www.mainemaritime.edu,28.916094,24.951305,0.907253
121074,www.queens.edu,30.220418,23.835432,0.736282
177115,www.clcillinois.edu,31.547001,25.447295,0.838178
157490,www.hgtc.edu,34.958928,23.918698,0.855430
12609,www.uga.edu,93.025953,24.349390,0.972221
33231,www.cod.edu,37.166319,33.822560,0.836750
145662,www.einstein.edu,31.194764,22.964078,1.015715
223997,www.osumc.edu,32.597505,23.042523,0.987257
194102,esu.edu,15.422069,15.109060,0.247771
26620,www.niu.edu,36.945481,31.095761,1.999746
85407,www.midwestern.edu,30.579355,25.228385,0.946847
121771,www.pic.edu.pk,26.025337,22.655896,0.951407
115387,www.eksu.edu.ng,29.971141,20.857216,1.535782
186068,www.colegiocreando.edu.do,24.527865,21.713344,0.973044
53917,www.usi.edu,31.374662,28.573437,1.023908
163980,www.southern.edu,31.600684,23.901251,1.620676
179013,www.fvtc.edu,32.241411,29.718208,0.831973
72678,lynn.edu,34.883797,28.368273,0.748671
15451,fordham.edu,20.865779,7.118382,0.964688
104950,www.imsa.edu,34.625305,27.528795,0.948424
104718,www.uwf.edu,39.319964,25.541063,1.062886
10642,www.wayne.edu,36.207658,30.341039,0.834171
36748,www.nova.edu,35.400755,28.902741,1.588611
133667,www.naropa.edu,35.403914,32.602737,0.847908
232412,www.siumed.edu,36.908388,28.593983,0.831886
143903,umflint.edu,41.653007,31.903285,0.896263
79742,www.daytonastate.edu,34.242254,30.668414,0.898151
120784,www.tjc.edu,39.120105,34.291391,0.967954
13638,rice.edu,44.215765,36.089974,0.926902
60530,www.augusta.edu,37.835172,33.592236,0.820692
202345,www.asds.edu.co,39.015595,35.429776,0.745284
85700,www.iris.edu,38.359919,33.754074,0.968235
