id,domain,rtt_tlse,rtt_tcpping,client_proc
106206,www.westminster.edu,5.436850,1.396574,0.807011
155445,www.lincoln.edu,10.384352,1.734092,1.012188
14394,www.american.edu,8.719047,2.998438,0.854672
217283,www.com.edu,9.587270,1.978980,0.730368
93736,gallaudet.edu,20.879131,3.350979,0.853441
228226,www.usuhs.edu,11.020514,3.869014,1.347170
35175,www.ucmerced.edu,4.716310,1.497592,0.921874
113936,www.pointpark.edu,12.361773,7.258736,0.911320
83893,www.kutztown.edu,10.538087,9.149840,0.872201
62242,www.mc3.edu,17.737613,7.750002,0.936557
170060,www.passhe.edu,19.734477,11.377879,0.937420
207595,www.lasu.edu.ng,11.128703,8.110934,0.953868
125492,www.skidmore.edu,16.146368,11.153148,0.985293
157787,www.nichols.edu,17.602056,13.414136,1.036012
16065,www.uvm.edu,17.125784,14.081023,0.900335
68825,uncg.edu,19.985758,10.914494,0.956587
120558,simmons.edu,16.204175,12.317308,0.850111
116499,qu.edu,17.735132,13.250411,0.953210
156616,www.iup.edu,18.933877,14.221423,0.927064
222063,lmunet.edu,17.763266,14.749566,0.862884
65601,www.quinnipiac.edu,20.909332,13.985733,0.851941
144548,www.gordon.edu,23.776597,15.098150,0.964889
9505,www.uconn.edu,24.185297,15.757454,0.952104
29540,www.mass.edu,22.467886,14.465301,0.860707
152353,www.camdencc.edu,20.162631,15.342995,1.629004
78170,www.fairfield.edu,21.697669,16.055309,1.034887
94097,www.lemoyne.edu,17.756104,12.311143,0.839851
103521,www.ulvr.edu.ec,18.528206,14.258248,0.738279
148652,www.berry.edu,25.016804,18.026659,0.851114
49734,www.chaffey.edu,20.857281,17.676646,1.011706
105213,www.ung.edu,23.083184,19.617606,0.975032
135730,www.delmar.edu,22.631136,18.875317,0.845163
161165,www.academiaexitus.edu.pe,25.621407,25.678785,1.226699
9305,www.sc.edu,23.081758,18.771491,1.055207
125406,www.reynolds.edu,25.146304,19.335482,0.878908
195903,www.lycoming.edu,23.264747,18.640815,1.160595
109947,www.plymouth.edu,23.233225,18.766241,0.870504
20396,artic.edu,23.300839,19.196569,0.883440
69123,www.musc.edu,28.970220,19.641320,1.278091
173618,www.colegioebenezer.edu.co,24.204980,21.894919,0.925428
9556,www.uic.edu,23.894121,19.782381,0.996030
54970,www.indwes.edu,24.688715,18.415967,0.863956
115892,www.atlm.edu,40.013061,15.277242,0.992852
171352,bju.edu,36.413499,19.180372,0.866581
132200,www.koi.edu.au,25.612503,21.179997,0.891492
180144,www.morton.edu,27.491830,24.150283,0.844502
8579,www.ohio-state.edu,28.216158,22.621487,0.898541
69255,www.etsu.edu,36.337718,22.088010,0.930334
200988,www.depauw.edu,27.713320,24.588077,0.497811
116546,www.sbu.edu,83.581768,27.107144,0.824487
97934,www.collegeforcreativestudies.edu,31.916091,23.348955,0.880382
84614,www.sunysuffolk.edu,232.362910,9.231317,0.848904
2627,www.illinois.edu,26.663319,22.326809,0.913665
184230,www.cetcolsubsidio.edu.co,25.471235,21.874828,0.891039
105615,www.uiuc.edu,26.007549,22.218425,1.044639
61111,www.uis.edu,26.860028,25.076428,0.979501
114733,www.mainemaritime.edu,29.055656,25.266225,0.948416
121074,www.queens.edu,32.996150,24.468976,0.747152
177115,www.clcillinois.edu,28.922200,25.130995,0.837646
157490,www.hgtc.edu,35.288443,27.858959,0.886485
12609,www.uga.edu,84.509938,23.883930,1.001094
33231,www.cod.edu,32.769298,26.356119,0.969429
145662,www.einstein.edu,30.867395,23.007124,1.032274
223997,www.osumc.edu,30.678419,22.579631,0.936577
194102,esu.edu,10.654805,10.288782,0.234714
26620,www.niu.edu,38.565301,27.723179,1.961720
85407,www.midwestern.edu,30.701841,24.807106,0.840438
121771,www.pic.edu.pk,6420.381597,22.755982,0.918892
115387,www.eksu.edu.ng,268.209531,20.775739,1.595634
186068,www.colegiocreando.edu.do,24.449342,21.862095,0.922906
53917,www.usi.edu,31.258457,28.575184,0.925765
163980,www.southern.edu,31.901194,21.945117,1.645505
179013,www.fvtc.edu,31.680301,29.286496,0.823856
72678,lynn.edu,34.658813,28.578925,0.752387
15451,fordham.edu,22.490491,8.846844,0.988521
104950,www.imsa.edu,34.741146,27.653542,1.012466
104718,www.uwf.edu,39.039833,25.424523,1.036823
10642,www.wayne.edu,37.083690,31.235390,1.019662
36748,www.nova.edu,35.672017,29.033776,1.675807
133667,www.naropa.edu,33.581181,31.458191,0.848072
232412,www.siumed.edu,37.474650,29.183950,0.859033
143903,umflint.edu,41.318792,32.141795,0.937026
79742,www.daytonastate.edu,34.085654,30.323135,0.852565
120784,www.tjc.edu,38.839802,34.227493,0.855683
13638,rice.edu,40.091288,31.783911,0.893485
60530,www.augusta.edu,38.461042,33.650699,0.821442
202345,www.asds.edu.co,38.876721,35.130196,0.767299
85700,www.iris.edu,39.755437,33.557843,0.829239
200593,www.istpargentina.edu.pe,36.353290,32.596916,0.881573
203489,www.ws.edu,42.345027,39.258637,0.853056
29620,www.macomb.edu,24.079369,17.883275,0.975120
49453,www.uthsc.edu,41.422806,37.321031,0.829208
9808,elearning.edu.sa,36.141352,32.583872,0.854733
33066,www.umsl.edu,48.207413,38.613508,1.098517
20503,www.smu.edu,43.361846,38.999781,0.945321
54165,centralmethodist.edu,41.945433,38.986118,0.963899
153834,www.iccms.edu,46.197790,43.203603,0.888596
94909,www.fsw.edu,39.487126,34.268736,0.873448
170326,www.roanestate.edu,44.034449,40.818773,0.965204
219939,www.grayson.edu,42.868902,39.018648,0.817785
101973,www.truman.edu,46.147232,39.862515,0.914112
17709,www.stcloudstate.edu,44.664362,39.828253,0.858037
