id,domain,rtt_tlse,rtt_tcpping,client_proc
106206,www.westminster.edu,5.420902,1.028689,1.355927
155445,www.lincoln.edu,13.699904,1.775007,0.685060
14394,www.american.edu,7.524948,2.991535,0.838469
217283,www.com.edu,9.911428,1.761826,0.769577
93736,gallaudet.edu,8.265199,3.587780,0.863785
228226,www.usuhs.edu,10.156227,3.976266,1.092323
35175,www.ucmerced.edu,4.709366,1.474563,0.880663
113936,www.pointpark.edu,9.821187,6.628820,0.956704
83893,www.kutztown.edu,10.692920,8.804731,1.086408
62242,www.mc3.edu,18.500431,8.129743,0.948965
170060,www.passhe.edu,37.938225,29.805239,0.933461
207595,www.lasu.edu.ng,11.322646,8.240421,1.065751
125492,www.skidmore.edu,19.784723,14.620954,1.221917
157787,www.nichols.edu,16.883625,12.918412,0.860378
16065,www.uvm.edu,21.440786,14.507820,1.003059
68825,uncg.edu,20.117288,10.816210,0.945255
120558,simmons.edu,15.909641,11.796170,0.814237
116499,qu.edu,20.932897,13.836181,0.892982
156616,www.iup.edu,17.850091,14.182117,0.894678
222063,lmunet.edu,17.362647,13.653513,0.903096
65601,www.quinnipiac.edu,19.815802,13.595075,1.053933
144548,www.gordon.edu,19.561694,14.257737,0.902261
9505,www.uconn.edu,21.365721,15.499644,1.014447
29540,www.mass.edu,22.361156,14.371035,1.118614
152353,www.camdencc.edu,20.232662,15.411047,1.649780
78170,www.fairfield.edu,21.149438,17.315365,1.046774
94097,www.lemoyne.edu,15.799007,12.855093,0.836854
103521,www.ulvr.edu.ec,16.812998,14.241557,0.739163
148652,www.berry.edu,21.069057,17.532714,0.880069
49734,www.chaffey.edu,21.495919,17.673564,0.879259
105213,www.ung.edu,23.045006,19.217034,0.940974
135730,www.delmar.edu,21.045427,18.100210,0.837628
161165,www.academiaexitus.edu.pe,35.655744,15.551509,0.930799
9305,www.sc.edu,23.164352,18.872164,0.998852
125406,www.reynolds.edu,24.662824,18.955417,0.862921
195903,www.lycoming.edu,23.264947,18.739821,1.158032
109947,www.plymouth.edu,23.541573,18.805272,0.873062
20396,artic.edu,25.209459,19.601550,0.847186
69123,www.musc.edu,32.122417,19.600199,0.961755
173618,www.colegioebenezer.edu.co,23.454687,21.841997,0.912868
9556,www.uic.edu,23.902545,19.936864,0.954052
54970,www.indwes.edu,23.892584,17.891647,0.848078
115892,www.atlm.edu,40.704586,15.447993,0.924113
171352,bju.edu,33.075570,18.839241,0.994481
132200,www.koi.edu.au,23.956389,21.194054,0.900711
180144,www.morton.edu,26.863647,23.532103,0.888311
8579,www.ohio-state.edu,28.767314,23.766260,0.843669
69255,www.etsu.edu,41.534886,21.966532,0.858246
200988,www.depauw.edu,28.689091,23.902582,0.488965
116546,www.sbu.edu,22.831043,16.597103,0.953148
97934,www.collegeforcreativestudies.edu,26.493047,23.044050,0.867666
84614,www.sunysuffolk.edu,15.071521,11.489258,0.852829
2627,www.illinois.edu,25.822253,22.411292,0.942620
184230,www.cetcolsubsidio.edu.co,24.461275,21.903650,0.969157
105615,www.uiuc.edu,27.242034,23.813819,0.918847
61111,www.uis.edu,25.256833,23.419262,0.863913
114733,www.mainemaritime.edu,29.880225,25.085197,0.925858
121074,www.queens.edu,32.361709,23.911334,0.760105
177115,www.clcillinois.edu,28.888402,24.814367,0.835181
157490,www.hgtc.edu,33.711953,23.776512,0.881526
12609,www.uga.edu,50.586104,23.849404,0.978194
33231,www.cod.edu,31.254941,26.049086,0.834685
145662,www.einstein.edu,34.332941,22.780642,1.022019
223997,www.osumc.edu,33.924947,22.832838,0.939528
26620,www.niu.edu,38.265510,27.142601,1.976401
85407,www.midwestern.edu,30.337759,24.857368,0.830613
121771,www.pic.edu.pk,27.437247,22.261237,0.918300
115387,www.eksu.edu.ng,32.293554,20.803748,1.600560
186068,www.colegiocreando.edu.do,24.803611,21.901260,1.088433
53917,www.usi.edu,31.509844,28.507204,0.826932
163980,www.southern.edu,31.376774,21.329479,1.590736
179013,www.fvtc.edu,30.706245,28.847040,0.852476
72678,lynn.edu,34.605610,28.352257,0.760431
15451,fordham.edu,21.527303,7.825453,1.047719
104950,www.imsa.edu,34.879707,27.889903,0.910316
104718,www.uwf.edu,39.256725,25.421941,0.924902
10642,www.wayne.edu,35.887600,30.549328,0.847244
36748,www.nova.edu,35.366251,28.924820,1.615487
133667,www.naropa.edu,35.058258,32.491663,0.830457
232412,www.siumed.edu,36.892355,28.649195,0.858972
143903,umflint.edu,38.283921,31.894597,0.948089
79742,www.daytonastate.edu,34.922613,30.627211,0.837020
120784,www.tjc.edu,38.728003,33.981795,0.842971
13638,rice.edu,44.030324,36.017040,0.986277
60530,www.augusta.edu,37.136059,33.327228,0.816972
202345,www.asds.edu.co,38.638811,35.530927,0.751240
85700,www.iris.edu,38.102234,33.495556,0.858136
200593,www.istpargentina.edu.pe,36.343344,32.507157,0.831268
203489,www.ws.edu,42.577577,38.951951,0.858071
29620,www.macomb.edu,22.160075,17.391152,1.217479
49453,www.uthsc.edu,40.270544,35.731845,0.835811
9808,elearning.edu.sa,38.385989,32.682340,0.873526
33066,www.umsl.edu,54.556747,41.592626,1.102733
20503,www.smu.edu,43.323934,38.829702,1.008416
54165,centralmethodist.edu,44.083240,38.701305,0.881304
153834,www.iccms.edu,46.180900,43.306561,0.856706
94909,www.fsw.edu,39.779343,33.874550,0.880665
170326,www.roanestate.edu,44.972167,40.288358,0.948336
219939,www.grayson.edu,42.949288,38.735322,0.860933
101973,www.truman.edu,44.072288,39.544939,0.900726
17709,www.stcloudstate.edu,43.653214,39.162381,0.862730
36940,trustees.ufl.edu,31.591903,28.346981,0.941166
100285,www.uaex.edu,43.509511,40.775217,0.882789
94066,www.georgiasouthern.edu,38.227180,33.648136,1.005548
40013,www.uark.edu,46.933759,42.355107,0.910224
86106,www.actx.edu,50.722764,46.467884,0.934479
151199,www.landivarinspira.edu.gt,39.849860,37.732137,0.987536
168463,www.briarcliff.edu,46.188625,41.449414,0.888591
