id,domain,rtt_tlse,rtt_tcpping,client_proc
106206,www.westminster.edu,4.639870,1.420609,0.873823
155445,www.lincoln.edu,8.589202,1.814569,0.732667
14394,www.american.edu,7.485874,2.993713,0.858391
217283,www.com.edu,8.311001,1.766338,0.696534
93736,gallaudet.edu,10.462320,3.622184,1.282851
228226,www.usuhs.edu,11.035756,4.181412,1.007921
35175,www.ucmerced.edu,6.144858,1.422128,0.899022
113936,www.pointpark.edu,11.098343,8.037656,0.972684
83893,www.kutztown.edu,13.087372,9.882180,0.900845
62242,www.mc3.edu,18.415687,8.125534,0.942819
170060,www.passhe.edu,19.855471,11.489626,1.025346
207595,www.lasu.edu.ng,11.501502,8.742314,0.897804
125492,www.skidmore.edu,15.835772,11.163905,0.955286
157787,www.nichols.edu,18.487951,14.399262,0.822645
16065,www.uvm.edu,17.101744,13.941158,0.848122
68825,uncg.edu,20.080417,10.862336,0.922228
120558,simmons.edu,16.098541,12.130436,0.831005
116499,qu.edu,19.681079,15.060496,0.893904
156616,www.iup.edu,17.403889,13.901474,0.930677
222063,lmunet.edu,20.645736,14.760508,0.830426
65601,www.quinnipiac.edu,18.636170,14.325463,0.914741
144548,www.gordon.edu,93.008011,15.200719,0.829415
9505,www.uconn.edu,20.661803,15.956561,1.009356
29540,www.mass.edu,22.898884,15.732416,0.825765
152353,www.camdencc.edu,20.259217,15.329504,1.580485
78170,www.fairfield.edu,21.244484,14.353480,1.078030
94097,www.lemoyne.edu,15.731709,13.456768,0.838992
103521,www.ulvr.edu.ec,17.644141,14.027585,0.721684
148652,www.berry.edu,22.118466,18.230493,0.823204
49734,www.chaffey.edu,21.606366,18.072813,0.821341
105213,www.ung.edu,20.548168,18.059374,0.826685
135730,www.delmar.edu,20.775958,18.163657,0.830576
161165,www.academiaexitus.edu.pe,33.704743,24.238438,0.930852
9305,www.sc.edu,23.131348,18.898805,0.927524
125406,www.reynolds.edu,25.187360,19.723110,0.850306
195903,www.lycoming.edu,23.296738,18.770696,1.189343
109947,www.plymouth.edu,23.438641,18.858649,0.957838
20396,artic.edu,687.239791,19.478850,0.860302
69123,www.musc.edu,286.738005,3128.848364,0.959091
173618,www.colegioebenezer.edu.co,23.564102,21.607717,1.166770
9556,www.uic.edu,23.862618,19.756157,0.977058
54970,www.indwes.edu,23.315197,18.363509,0.863368
115892,www.atlm.edu,40.520166,15.616628,0.917980
171352,bju.edu,37.200504,19.418915,0.944918
132200,www.koi.edu.au,23.753686,21.194619,0.910742
180144,www.morton.edu,78.819895,23.622583,0.854361
8579,www.ohio-state.edu,28.732233,23.271001,0.858696
69255,www.etsu.edu,35.966473,22.024896,0.852286
200988,www.depauw.edu,27.076917,24.203601,0.500383
116546,www.sbu.edu,40.410444,37.534515,0.812043
97934,www.collegeforcreativestudies.edu,26.543490,23.063109,0.830891
84614,www.sunysuffolk.edu,15.849456,12.378886,0.784862
2627,www.illinois.edu,27.140387,22.311872,0.871802
184230,www.cetcolsubsidio.edu.co,24.620845,21.765087,0.801631
105615,www.uiuc.edu,27.408363,22.304867,0.900224
61111,www.uis.edu,25.444392,23.560690,0.862235
114733,www.mainemaritime.edu,28.563401,24.977521,0.923493
121074,www.queens.edu,33.246959,23.954747,0.741543
177115,www.clcillinois.edu,29.187987,25.196615,0.895151
157490,www.hgtc.edu,37.495446,24.093157,1.044386
12609,www.uga.edu,75.292311,24.315696,0.943263
33231,www.cod.edu,31.262401,26.281139,0.886685
145662,www.einstein.edu,30.847717,23.022988,1.024249
223997,www.osumc.edu,30.866564,22.518261,0.952015
26620,www.niu.edu,38.029132,27.042071,2.059266
85407,www.midwestern.edu,30.533976,24.701527,0.829654
121771,www.pic.edu.pk,26.202180,20.986673,0.903875
115387,www.eksu.edu.ng,26.754261,17.691192,1.677414
186068,www.colegiocreando.edu.do,24.629680,21.923070,1.070047
53917,www.usi.edu,31.665593,28.555219,0.864489
163980,www.southern.edu,31.437552,21.753701,1.630168
179013,www.fvtc.edu,31.062149,29.166850,0.889262
72678,lynn.edu,36.588385,28.460945,0.745474
15451,fordham.edu,21.843839,8.537515,1.036815
104950,www.imsa.edu,40.131817,27.991907,3.684903
104718,www.uwf.edu,44.687720,25.410339,0.945907
10642,www.wayne.edu,50.106320,45.976434,0.892719
36748,www.nova.edu,35.574261,29.253455,1.694592
133667,www.naropa.edu,37.021647,32.620315,1.329171
232412,www.siumed.edu,37.004337,28.708272,0.858612
143903,umflint.edu,42.599355,34.031477,0.929599
79742,www.daytonastate.edu,34.952090,30.633168,0.828170
120784,www.tjc.edu,39.018874,34.252700,0.844134
13638,rice.edu,40.039546,31.787107,0.877288
60530,www.augusta.edu,121.528052,33.464705,0.798428
202345,www.asds.edu.co,39.108148,35.474896,1.144934
85700,www.iris.edu,38.472212,33.877141,0.831458
200593,www.istpargentina.edu.pe,36.022270,32.646976,0.998256
203489,www.ws.edu,40.357485,37.075501,0.862529
29620,www.macomb.edu,22.429582,17.584530,0.980715
49453,www.uthsc.edu,40.854763,36.910010,0.801824
9808,elearning.edu.sa,38.790511,32.642283,0.838656
33066,www.umsl.edu,46.988030,38.601625,1.130077
20503,www.smu.edu,43.240793,38.970604,0.982600
54165,centralmethodist.edu,43.944654,38.814021,0.945104
153834,www.iccms.edu,46.253882,43.145843,0.904901
94909,www.fsw.edu,39.600045,33.649120,0.840539
170326,www.roanestate.edu,43.705744,40.444173,0.916699
219939,www.grayson.edu,44.159860,39.993440,1.108144
101973,www.truman.edu,45.709201,39.601646,0.921382
17709,www.stcloudstate.edu,49.822885,42.208936,0.888043
36940,trustees.ufl.edu,32.084726,28.233609,0.918903
100285,www.uaex.edu,43.762676,40.790351,0.882999
94066,www.georgiasouthern.edu,37.437448,33.838704,0.843288
40013,www.uark.edu,48.209007,42.521642,0.990936
86106,www.actx.edu,50.430546,46.436202,0.831193
151199,www.landivarinspira.edu.gt,41.401781,38.371480,0.888941
168463,www.briarcliff.edu,48.686185,44.459878,0.846137
8840,usf.edu,32.326328,28.575279,0.948734
152777,www.itep.edu.pe,39.778564,38.213213,0.899545
30554,www.uwi.edu,61.005361,57.716127,0.862001
2404,wisc.edu,32.673874,24.309180,0.985572
202623,www.usergioarboleda.edu.co,16.358396,2.020730,1.568562
173126,www.wiregrass.edu,29.938860,25.753309,0.848059
76645,www.washburn.edu,47.513895,31.726697,1.613481
