id,domain,rtt_tlse,rtt_tcpping,client_proc
106206,www.westminster.edu,5.310170,1.128156,0.813858
155445,www.lincoln.edu,8.512115,1.770571,0.707426
14394,www.american.edu,8.237390,3.445731,0.816875
217283,www.com.edu,9.876184,1.734468,0.822102
93736,gallaudet.edu,10.033854,3.184324,0.838840
228226,www.usuhs.edu,10.753004,4.796685,1.424154
35175,www.ucmerced.edu,4.588316,1.329566,0.890618
113936,www.pointpark.edu,10.165210,7.388761,0.952989
83893,www.kutztown.edu,10.881880,9.218678,0.930769
62242,www.mc3.edu,18.892848,9.643792,1.245969
170060,www.passhe.edu,19.845788,11.973716,0.931758
207595,www.lasu.edu.ng,13.002183,8.163446,2.299222
125492,www.skidmore.edu,17.012376,11.582219,0.980023
157787,www.nichols.edu,17.126427,12.946446,1.023470
16065,www.uvm.edu,21.255799,13.748966,0.885212
68825,uncg.edu,20.069643,10.837836,0.927262
120558,simmons.edu,16.910781,12.760645,1.095925
116499,qu.edu,21.715810,14.082810,0.867001
156616,www.iup.edu,17.542618,13.770069,1.144855
222063,lmunet.edu,18.051180,14.993598,0.911614
65601,www.quinnipiac.edu,20.434646,14.023627,0.845129
144548,www.gordon.edu,19.264173,14.713557,0.934977
9505,www.uconn.edu,19.931448,13.926006,1.235310
29540,www.mass.edu,22.287648,14.338888,1.178731
152353,www.camdencc.edu,20.220115,15.330066,1.690917
78170,www.fairfield.edu,20.951758,15.121618,1.068998
94097,www.lemoyne.edu,15.512414,12.867025,0.846040
103521,www.ulvr.edu.ec,19.033993,14.128541,0.751437
148652,www.berry.edu,21.882732,17.496087,0.845646
49734,www.chaffey.edu,21.262446,17.439816,0.864674
105213,www.ung.edu,20.612554,18.026299,0.890001
135730,www.delmar.edu,23.560987,17.767632,0.882166
161165,www.academiaexitus.edu.pe,22.927753,15.408665,0.913751
9305,www.sc.edu,23.147747,18.919537,0.966783
125406,www.reynolds.edu,25.126683,19.417136,0.880299
195903,www.lycoming.edu,23.214985,18.590273,1.277987
109947,www.plymouth.edu,23.378292,18.843254,0.858456
20396,artic.edu,23.330580,19.280838,0.840833
69123,www.musc.edu,28.878322,19.510848,0.964204
