id,domain,rtt_tlse,rtt_tcpping,client_proc
106206,www.westminster.edu,5.350846,1.171636,0.818689
155445,www.lincoln.edu,13.419614,1.803624,0.878451
14394,www.american.edu,8.182142,3.011653,1.421662
217283,www.com.edu,10.146428,1.803989,0.731252
93736,gallaudet.edu,10.149528,3.874609,0.818827
228226,www.usuhs.edu,13.387923,5.566110,1.115786
35175,www.ucmerced.edu,4.731061,1.468683,0.936048
113936,www.pointpark.edu,10.469534,7.864768,0.902369
83893,www.kutztown.edu,11.061430,8.969809,0.904038
62242,www.mc3.edu,18.454709,8.325599,0.938017
170060,www.passhe.edu,19.227823,11.195699,0.953339
207595,www.lasu.edu.ng,11.703925,8.752154,0.907384
125492,www.skidmore.edu,18.306875,11.029036,0.992834
157787,www.nichols.edu,51.079496,47.447156,0.830866
16065,www.uvm.edu,17.484431,14.318738,0.866705
68825,uncg.edu,20.112990,10.849428,1.055878
120558,simmons.edu,16.618381,13.626984,0.820096
116499,qu.edu,20.614786,14.741770,0.846163
156616,www.iup.edu,19.233496,14.252902,0.922839
222063,lmunet.edu,17.298611,13.863227,0.838756
65601,www.quinnipiac.edu,19.189681,14.521549,0.863875
144548,www.gordon.edu,66.904331,14.579220,0.843768
9505,www.uconn.edu,25.559671,15.475264,0.952662
29540,www.mass.edu,30.331736,25.183787,0.889519
152353,www.camdencc.edu,20.402966,15.325227,1.619529
78170,www.fairfield.edu,21.524503,15.516698,1.053916
94097,www.lemoyne.edu,17.744145,12.824851,0.860588
103521,www.ulvr.edu.ec,17.665747,14.116134,0.738175
148652,www.berry.edu,22.064926,17.530651,0.850525
49734,www.chaffey.edu,24.608025,18.476724,0.820663
105213,www.ung.edu,21.261536,18.029154,0.896568
135730,www.delmar.edu,22.271970,17.917916,0.812754
161165,www.academiaexitus.edu.pe,30.623682,19.788008,0.921540
9305,www.sc.edu,23.417429,19.159367,1.207529
125406,www.reynolds.edu,24.469871,19.189872,0.851197
195903,www.lycoming.edu,23.156521,18.616236,1.171190
109947,www.plymouth.edu,23.357241,19.642368,0.987607
20396,artic.edu,24.099388,19.486207,0.850468
69123,www.musc.edu,26.165018,19.611433,0.964704
173618,www.colegioebenezer.edu.co,23.642839,21.647061,0.896669
9556,www.uic.edu,28.585189,20.078410,1.127828
54970,www.indwes.edu,23.694961,17.802364,0.855527
115892,www.atlm.edu,40.483364,15.303923,0.937326
171352,bju.edu,58.374733,19.195515,0.844570
132200,www.koi.edu.au,23.653394,20.896144,0.878897
180144,www.morton.edu,31.096429,25.294216,0.858480
8579,www.ohio-state.edu,28.079542,22.675578,0.852708
69255,www.etsu.edu,35.879478,22.077000,0.860896
200988,www.depauw.edu,26.990346,24.098878,0.483116
116546,www.sbu.edu,24.647759,20.667784,0.832798
97934,www.collegeforcreativestudies.edu,26.442545,23.041450,0.839861
84614,www.sunysuffolk.edu,60.853476,49.347423,0.854197
2627,www.illinois.edu,27.074125,22.396220,0.925387
184230,www.cetcolsubsidio.edu.co,24.366574,21.912672,0.839325
105615,www.uiuc.edu,26.803506,22.326202,1.055659
61111,www.uis.edu,25.391874,23.542560,0.852975
