id,domain,rtt_tlse,rtt_tcpping,client_proc
106206,www.westminster.edu,4.552915,1.188358,0.817238
155445,www.lincoln.edu,8.187711,1.619856,0.701974
14394,www.american.edu,8.314378,3.349111,1.179838
217283,www.com.edu,10.719261,1.625976,1.205800
93736,gallaudet.edu,14.696711,3.788668,1.003435
228226,www.usuhs.edu,10.052967,4.126894,0.950199
35175,www.ucmerced.edu,5.312189,1.887114,0.912971
113936,www.pointpark.edu,10.991509,7.883421,1.050727
83893,www.kutztown.edu,10.627735,8.808564,1.032786
62242,www.mc3.edu,17.796236,7.657312,0.998179
170060,www.passhe.edu,38.422771,29.955665,0.929289
207595,www.lasu.edu.ng,10.866068,8.090404,0.965113
125492,www.skidmore.edu,15.517322,10.990267,0.950671
157787,www.nichols.edu,17.149163,13.085690,0.858637
16065,www.uvm.edu,16.763663,13.961280,0.862583
68825,uncg.edu,20.255573,10.838107,1.030265
120558,simmons.edu,16.041948,11.860352,0.820862
116499,qu.edu,23.748514,14.099951,1.272431
156616,www.iup.edu,17.831839,14.276323,0.919957
222063,lmunet.edu,22.254056,14.964557,1.200069
65601,www.quinnipiac.edu,20.463916,13.552555,0.839587
144548,www.gordon.edu,21.080674,14.577102,0.930016
9505,www.uconn.edu,18.987789,13.907537,1.012206
29540,www.mass.edu,22.245554,14.121832,0.849167
152353,www.camdencc.edu,23.313247,15.305487,2.337509
78170,www.fairfield.edu,17.818631,14.047410,1.341316
94097,www.lemoyne.edu,16.464081,12.436010,0.818006
103521,www.ulvr.edu.ec,16.651478,14.551115,0.762450
148652,www.berry.edu,24.994080,18.146974,0.896094
49734,www.chaffey.edu,23.695877,18.392406,0.849407
105213,www.ung.edu,21.997554,18.669669,0.865760
135730,www.delmar.edu,21.381697,17.917792,0.892372
161165,www.academiaexitus.edu.pe,26.390883,22.008511,0.946084
9305,www.sc.edu,22.805617,19.162350,0.960868
125406,www.reynolds.edu,26.156006,21.334565,0.846303
195903,www.lycoming.edu,23.164664,18.669816,1.210356
109947,www.plymouth.edu,23.427259,18.761637,0.880004
20396,artic.edu,23.333416,19.299848,0.877802
69123,www.musc.edu,30.462514,19.630050,0.956446
173618,www.colegioebenezer.edu.co,23.533544,21.620939,0.914080
9556,www.uic.edu,24.865645,19.813135,0.962568
54970,www.indwes.edu,23.566912,18.484391,0.854509
115892,www.atlm.edu,41.972801,15.893592,1.010451
171352,bju.edu,34.006141,19.196294,0.837566
132200,www.koi.edu.au,25.513219,22.139784,0.930289
180144,www.morton.edu,26.985601,23.449741,0.898373
8579,www.ohio-state.edu,28.739222,22.552431,0.925964
69255,www.etsu.edu,36.603702,22.625773,0.921982
200988,www.depauw.edu,27.098044,24.342842,0.501412
116546,www.sbu.edu,33.641517,26.749976,0.818585
97934,www.collegeforcreativestudies.edu,26.441160,23.124970,0.866673
84614,www.sunysuffolk.edu,14.762720,8.658766,0.969451
2627,www.illinois.edu,27.653316,23.897360,0.912694
184230,www.cetcolsubsidio.edu.co,25.502247,21.910571,0.780885
105615,www.uiuc.edu,27.381942,23.609065,0.923903
61111,www.uis.edu,26.821148,24.873330,0.984622
114733,www.mainemaritime.edu,28.421098,25.063617,0.998055
121074,www.queens.edu,32.194876,23.840734,0.708672
177115,www.clcillinois.edu,29.002764,24.842936,0.967400
157490,www.hgtc.edu,34.311752,23.819409,0.870896
12609,www.uga.edu,45.599672,23.811056,0.995558
33231,www.cod.edu,31.346550,25.873101,0.829572
145662,www.einstein.edu,30.930348,22.891001,1.046685
223997,www.osumc.edu,31.275363,23.058996,0.924095
26620,www.niu.edu,36.525581,25.828931,1.964084
85407,www.midwestern.edu,34.919019,24.564194,0.856821
121771,www.pic.edu.pk,25.796384,22.478878,0.897448
115387,www.eksu.edu.ng,29.842612,20.568808,1.686766
186068,www.colegiocreando.edu.do,26.033824,22.109423,0.966844
