id,domain,rtt_tlse,rtt_tcpping,client_proc
106206,www.westminster.edu,4.189181,1.626149,0.896231
155445,www.lincoln.edu,8.517266,1.776957,0.763604
14394,www.american.edu,7.953220,3.014749,1.066839
217283,www.com.edu,10.616654,1.804887,0.686108
93736,gallaudet.edu,10.303682,3.598433,0.985927
228226,www.usuhs.edu,10.016782,3.430243,0.956784
35175,www.ucmerced.edu,5.481613,1.683608,0.983688
113936,www.pointpark.edu,9.239140,6.659317,0.921997
83893,www.kutztown.edu,10.478439,8.821609,0.878555
62242,www.mc3.edu,17.851640,8.011166,1.123532
170060,www.passhe.edu,38.723032,30.152795,1.098140
207595,www.lasu.edu.ng,12.399392,9.414707,0.920201
125492,www.skidmore.edu,16.287682,10.995677,0.948724
157787,www.nichols.edu,16.570203,12.964973,0.825770
16065,www.uvm.edu,17.133570,14.086009,0.869521
68825,uncg.edu,19.978416,11.036175,0.944818
120558,simmons.edu,16.146179,11.967379,0.809923
116499,qu.edu,21.207848,14.007112,1.001263
156616,www.iup.edu,17.515117,13.867798,1.027439
222063,lmunet.edu,50.925326,47.602348,0.841046
65601,www.quinnipiac.edu,20.547409,14.147687,0.842536
144548,www.gordon.edu,140.689022,14.589391,0.893820
9505,www.uconn.edu,21.197086,16.072499,1.053825
29540,www.mass.edu,21.892748,14.602839,0.875074
152353,www.camdencc.edu,20.052320,15.255653,1.601380
78170,www.fairfield.edu,19.329668,15.496602,1.045279
94097,www.lemoyne.edu,15.651321,12.673793,0.850405
103521,www.ulvr.edu.ec,17.241358,14.278378,0.729209
148652,www.berry.edu,23.186261,18.189383,0.888297
49734,www.chaffey.edu,24.859348,17.732082,0.858318
105213,www.ung.edu,21.170113,18.022017,0.867877
135730,www.delmar.edu,23.561828,17.785291,0.948937
161165,www.academiaexitus.edu.pe,20.371293,15.547662,1.042380
9305,www.sc.edu,23.094790,18.828779,0.904098
125406,www.reynolds.edu,25.069373,19.312860,0.875497
195903,www.lycoming.edu,23.276286,18.746011,1.178115
109947,www.plymouth.edu,23.413633,18.816654,0.899317
20396,artic.edu,23.803945,19.266306,0.854648
69123,www.musc.edu,26.296203,19.637663,1.170844
173618,www.colegioebenezer.edu.co,25.643222,21.902704,1.058842
9556,www.uic.edu,27.758005,19.776786,1.301935
54970,www.indwes.edu,25.574898,18.226628,0.861783
115892,www.atlm.edu,40.944892,15.493763,0.938726
171352,bju.edu,34.026119,18.746707,0.846143
132200,www.koi.edu.au,25.238202,20.899311,0.873065
180144,www.morton.edu,27.571893,23.692254,0.913681
8579,www.ohio-state.edu,28.208884,23.126958,0.934635
69255,www.etsu.edu,35.950123,22.241069,1.128708
200988,www.depauw.edu,27.376147,24.147496,0.495187
116546,www.sbu.edu,35.595768,28.686221,0.846620
97934,www.collegeforcreativestudies.edu,26.514239,23.009384,0.861020
84614,www.sunysuffolk.edu,28.442806,16.440247,0.830356
2627,www.illinois.edu,25.832356,22.228864,0.929807
184230,www.cetcolsubsidio.edu.co,23.640618,21.728951,0.886604
105615,www.uiuc.edu,25.745498,22.309513,0.984276
61111,www.uis.edu,25.519907,23.566745,0.896099
114733,www.mainemaritime.edu,29.510566,25.172483,0.964378
121074,www.queens.edu,33.097021,24.023027,1.302356
177115,www.clcillinois.edu,29.335767,25.121055,0.853208
157490,www.hgtc.edu,36.499028,23.862641,0.983844
12609,www.uga.edu,55.095910,24.005695,0.995588
33231,www.cod.edu,32.911474,26.043756,0.854317
145662,www.einstein.edu,31.735634,23.347758,1.083802
223997,www.osumc.edu,30.623902,22.374061,0.943800
194102,esu.edu,10.588890,10.210717,0.242093
26620,www.niu.edu,36.244822,25.755145,1.950977
85407,www.midwestern.edu,30.528622,24.612950,0.833594
121771,www.pic.edu.pk,24.768181,21.107176,0.890862
115387,www.eksu.edu.ng,30.185343,20.929286,1.654889
186068,www.colegiocreando.edu.do,24.305848,21.839444,0.910627
53917,www.usi.edu,31.211240,28.578224,0.845330
163980,www.southern.edu,31.397118,21.183130,2.226277
179013,www.fvtc.edu,31.746361,28.739523,0.822225
72678,lynn.edu,34.862397,28.469299,0.965406
15451,fordham.edu,22.526251,8.303740,1.209797
104950,www.imsa.edu,34.768646,27.764171,0.918676
104718,www.uwf.edu,39.157531,25.403662,1.015105
10642,www.wayne.edu,35.792869,30.605886,0.898813
36748,www.nova.edu,35.405375,28.834726,1.741774
133667,www.naropa.edu,35.703383,33.658627,0.854527
232412,www.siumed.edu,36.959469,28.242095,0.847644
143903,umflint.edu,41.267788,32.433669,0.894599
79742,www.daytonastate.edu,34.021760,30.238766,0.864527
120784,www.tjc.edu,38.777551,33.910325,0.852148
13638,rice.edu,44.136441,36.024585,0.864394
60530,www.augusta.edu,37.585083,33.650719,0.824143
202345,www.asds.edu.co,39.459095,35.450013,0.757835
85700,www.iris.edu,41.373695,33.747315,0.863340
200593,www.istpargentina.edu.pe,35.991983,32.588765,0.849299
203489,www.ws.edu,40.571709,37.122186,0.861181
29620,www.macomb.edu,21.655711,17.924485,0.961463
49453,www.uthsc.edu,40.910628,35.806964,0.826453
9808,elearning.edu.sa,39.835825,32.749437,0.883385
33066,www.umsl.edu,48.563621,38.563551,1.099818
20503,www.smu.edu,47.401308,39.399898,0.999987
54165,centralmethodist.edu,43.817225,38.850367,0.960758
153834,www.iccms.edu,49.596051,46.939211,0.876264
94909,www.fsw.edu,39.533616,34.684024,1.082709
170326,www.roanestate.edu,44.120183,40.040798,0.928306
219939,www.grayson.edu,42.965621,39.759967,0.843167
101973,www.truman.edu,44.383878,39.600560,0.907130
17709,www.stcloudstate.edu,43.603382,38.797061,0.866065
36940,trustees.ufl.edu,32.199534,28.246189,0.937575
100285,www.uaex.edu,43.584378,41.270186,0.870339
94066,www.georgiasouthern.edu,37.093913,33.622193,0.860433
40013,www.uark.edu,46.992317,42.168054,0.947061
86106,www.actx.edu,45.706646,41.519088,0.832808
151199,www.landivarinspira.edu.gt,39.575087,37.390234,1.092534
168463,www.briarcliff.edu,48.332104,44.479952,0.910318
152777,www.itep.edu.pe,39.890267,37.961365,0.932849
30554,www.uwi.edu,46.273682,43.288494,0.927326
2404,wisc.edu,32.739048,24.234542,0.950647
202623,www.usergioarboleda.edu.co,18.870029,2.001741,1.583110
173126,www.wiregrass.edu,30.765360,25.804239,0.993697
76645,www.washburn.edu,61.890699,45.612473,1.745319
