id,domain,rtt_tlse,rtt_tcpping,client_proc
106206,www.westminster.edu,4.686016,1.311704,0.907930
155445,www.lincoln.edu,13.728098,1.778809,0.755946
14394,www.american.edu,7.504821,2.943985,0.912325
217283,www.com.edu,8.521881,1.686235,0.737152
93736,gallaudet.edu,10.410975,5.971653,1.369371
228226,www.usuhs.edu,11.749279,4.046221,1.549849
35175,www.ucmerced.edu,4.759268,1.605664,0.887211
113936,www.pointpark.edu,10.885064,7.783926,1.049060
83893,www.kutztown.edu,10.752116,8.822827,1.010521
62242,www.mc3.edu,11.628869,8.503717,1.158763
170060,www.passhe.edu,38.195750,30.098855,0.954791
207595,www.lasu.edu.ng,14.457312,9.005782,0.906148
125492,www.skidmore.edu,15.436834,11.587045,0.963622
157787,www.nichols.edu,17.150275,12.963187,0.846513
16065,www.uvm.edu,22.225380,14.257664,0.870548
68825,uncg.edu,25.051776,10.924075,0.924809
120558,simmons.edu,16.773805,12.377980,0.876961
116499,qu.edu,18.426139,13.358379,0.924686
156616,www.iup.edu,17.702009,13.839810,1.052133
222063,lmunet.edu,23.404784,13.821366,1.233829
65601,www.quinnipiac.edu,18.158117,13.585189,0.960390
144548,www.gordon.edu,27.770649,15.040437,0.868854
9505,www.uconn.edu,19.329818,13.882379,0.961310
29540,www.mass.edu,23.409759,14.365271,0.891963
152353,www.camdencc.edu,20.102270,15.264782,1.622611
78170,www.fairfield.edu,18.109271,14.212231,1.085491
94097,www.lemoyne.edu,19.420149,13.801445,1.063575
103521,www.ulvr.edu.ec,18.893406,14.142175,0.837583
148652,www.berry.edu,22.305854,18.615366,0.894525
49734,www.chaffey.edu,24.163745,17.651118,0.837660
105213,www.ung.edu,23.022937,19.229983,0.874515
135730,www.delmar.edu,20.815337,17.686111,0.959463
161165,www.academiaexitus.edu.pe,32.207852,19.602219,0.947865
9305,www.sc.edu,23.414453,18.973210,0.936011
125406,www.reynolds.edu,24.488129,19.338326,0.849289
195903,www.lycoming.edu,23.391996,18.679998,1.182192
109947,www.plymouth.edu,24.125596,18.811202,1.027807
20396,artic.edu,1444.145118,19.348370,0.896488
69123,www.musc.edu,26.188694,19.633211,0.969566
173618,www.colegioebenezer.edu.co,24.299551,21.789322,1.242494
9556,www.uic.edu,23.924238,19.824466,0.962589
54970,www.indwes.edu,22.334443,18.041158,1.260946
115892,www.atlm.edu,40.713681,15.361123,0.924439
171352,bju.edu,33.253438,19.151567,0.854431
132200,www.koi.edu.au,23.556807,20.737987,0.885695
180144,www.morton.edu,26.399314,23.528727,0.839074
8579,www.ohio-state.edu,28.641763,23.113817,0.871946
69255,www.etsu.edu,35.958589,22.022263,0.974902
200988,www.depauw.edu,27.865779,24.197543,0.512785
116546,www.sbu.edu,23.045051,16.400208,0.870247
97934,www.collegeforcreativestudies.edu,26.108894,23.206953,0.833207
84614,www.sunysuffolk.edu,13.670235,8.697495,0.900572
2627,www.illinois.edu,27.252405,23.787224,0.932669
184230,www.cetcolsubsidio.edu.co,23.889133,21.850526,0.823741
