id,domain,rtt_tlse,rtt_tcpping,client_proc
106206,www.westminster.edu,4.554974,1.247492,0.798417
155445,www.lincoln.edu,8.525489,1.660621,0.873779
14394,www.american.edu,8.355536,3.493271,0.888255
217283,www.com.edu,9.462679,1.756877,0.809635
93736,gallaudet.edu,17.283637,3.168182,0.819639
228226,www.usuhs.edu,10.946947,4.297612,1.136747
35175,www.ucmerced.edu,5.272944,1.585863,0.953788
113936,www.pointpark.edu,11.273167,7.403608,1.029427
83893,www.kutztown.edu,11.049814,9.209010,1.019220
62242,www.mc3.edu,17.732866,7.867099,1.036972
170060,www.passhe.edu,19.312008,11.033312,0.962133
207595,www.lasu.edu.ng,12.535863,8.198954,0.899008
125492,www.skidmore.edu,16.560095,11.057428,1.144904
157787,www.nichols.edu,17.487193,13.587377,1.191029
16065,www.uvm.edu,22.757763,14.986527,0.967786
68825,uncg.edu,19.812982,10.833397,0.921743
120558,simmons.edu,16.800322,12.598183,0.858484
116499,qu.edu,22.073820,13.955542,1.075326
156616,www.iup.edu,18.836771,16.470049,0.971071
222063,lmunet.edu,19.780383,16.236563,0.889134
65601,www.quinnipiac.edu,19.894925,14.016987,0.836099
144548,www.gordon.edu,23.764854,15.626595,0.854307
9505,www.uconn.edu,25.505930,14.789978,1.330369
29540,www.mass.edu,34.760799,28.359233,0.911094
152353,www.camdencc.edu,20.492350,15.844439,1.694298
78170,www.fairfield.edu,18.026528,14.158032,1.033284
94097,www.lemoyne.edu,22.937452,13.758763,0.981646
103521,www.ulvr.edu.ec,20.033564,14.163749,0.719512
148652,www.berry.edu,23.829511,17.662362,0.827790
49734,www.chaffey.edu,22.492813,18.339194,0.911901
105213,www.ung.edu,20.577246,18.050487,0.857552
135730,www.delmar.edu,21.622160,19.669376,0.839954
161165,www.academiaexitus.edu.pe,24.476505,19.209220,0.931826
9305,www.sc.edu,24.827450,18.807548,0.929558
125406,www.reynolds.edu,24.520212,19.617376,0.858809
195903,www.lycoming.edu,23.659191,18.913550,1.193215
109947,www.plymouth.edu,23.879658,18.759859,0.867958
20396,artic.edu,728.278292,19.417693,0.862730
69123,www.musc.edu,30.115042,20.283603,0.984594
173618,www.colegioebenezer.edu.co,31.077523,21.907701,0.883944
9556,www.uic.edu,24.556091,19.778083,0.973226
54970,www.indwes.edu,20.776826,17.494521,0.875571
115892,www.atlm.edu,38.294954,15.406507,0.986796
171352,bju.edu,35.539638,19.310858,0.885614
132200,www.koi.edu.au,25.021087,20.839097,0.906515
180144,www.morton.edu,27.137821,24.595697,0.855264
8579,www.ohio-state.edu,28.678381,22.980252,0.863550
69255,www.etsu.edu,35.807454,22.030890,0.971304
200988,www.depauw.edu,27.696987,23.894493,0.495192
116546,www.sbu.edu,43.507947,37.371136,0.832236
97934,www.collegeforcreativestudies.edu,31.740568,23.021994,0.848290
84614,www.sunysuffolk.edu,232.847437,9.342395,0.828040
2627,www.illinois.edu,29.102258,24.295074,0.915683
184230,www.cetcolsubsidio.edu.co,26.631723,22.016822,0.911895
105615,www.uiuc.edu,32.934012,23.561004,1.581545
61111,www.uis.edu,26.801882,24.917874,0.862299
114733,www.mainemaritime.edu,29.041063,24.990049,0.915029
121074,www.queens.edu,34.088073,23.822559,0.815035
177115,www.clcillinois.edu,29.262825,25.022596,1.097732
157490,www.hgtc.edu,33.736549,23.929984,0.896094
12609,www.uga.edu,51.308393,23.902478,0.980373
33231,www.cod.edu,31.627624,26.292361,0.849525
145662,www.einstein.edu,30.877184,22.911909,1.068958
223997,www.osumc.edu,31.277889,23.075788,1.253480
26620,www.niu.edu,37.391707,26.838682,1.960319
