id,domain,rtt_tlse,rtt_tcpping,client_proc
106206,www.westminster.edu,4.698541,1019.809660,0.856216
155445,www.lincoln.edu,13.219454,1.788640,0.692428
14394,www.american.edu,7.567905,2.961546,0.853264
217283,www.com.edu,8.531684,1.777533,0.682315
93736,gallaudet.edu,10.595934,3.313760,1.007150
228226,www.usuhs.edu,9.671092,3.662357,0.956399
35175,www.ucmerced.edu,6.598095,1.476132,0.950094
113936,www.pointpark.edu,9.598403,6.771377,0.957524
83893,www.kutztown.edu,10.950651,9.217906,0.898671
62242,www.mc3.edu,18.628420,8.215939,1.014833
170060,www.passhe.edu,19.412136,11.163877,0.938110
207595,www.lasu.edu.ng,12.416885,8.128366,0.890041
125492,www.skidmore.edu,16.079608,11.417073,0.972311
157787,www.nichols.edu,17.674765,13.101135,0.910165
16065,www.uvm.edu,22.186340,14.952970,0.833100
68825,uncg.edu,20.109466,10.808492,0.913450
120558,simmons.edu,16.490758,12.566196,0.850607
116499,qu.edu,24.051548,14.617288,0.872660
156616,www.iup.edu,17.694687,14.126282,0.888372
222063,lmunet.edu,26.129977,14.816972,5.504498
65601,www.quinnipiac.edu,21.208621,14.498206,0.997122
144548,www.gordon.edu,255.177844,15.168226,0.875222
9505,www.uconn.edu,20.756791,14.028916,0.967917
29540,www.mass.edu,22.061043,15.000986,0.840809
152353,www.camdencc.edu,20.405876,15.338374,1.823660
78170,www.fairfield.edu,18.148717,14.117194,1.108001
94097,www.lemoyne.edu,18.257272,12.602684,0.871366
103521,www.ulvr.edu.ec,17.701225,14.287283,0.733557
148652,www.berry.edu,23.044209,17.438045,1.560570
49734,www.chaffey.edu,20.589636,17.959180,0.869322
105213,www.ung.edu,20.445927,18.020506,0.874615
135730,www.delmar.edu,20.933626,17.651706,0.850756
161165,www.academiaexitus.edu.pe,23.425556,15.476703,0.965886
9305,www.sc.edu,22.816363,18.870174,0.962140
125406,www.reynolds.edu,25.070469,19.190111,0.865501
195903,www.lycoming.edu,23.126871,18.647501,1.202494
109947,www.plymouth.edu,23.427699,18.830970,0.868940
20396,artic.edu,367.018174,19.264341,0.873950
69123,www.musc.edu,29.131530,19.521639,1.218893
173618,www.colegioebenezer.edu.co,29.520523,24.328969,1.110258
9556,www.uic.edu,23.860432,19.883217,0.964486
54970,www.indwes.edu,21.143907,17.480643,0.866242
115892,www.atlm.edu,40.893647,15.489116,0.895607
171352,bju.edu,37.964178,19.119707,0.845187
132200,www.koi.edu.au,26.971204,21.195113,0.867246
180144,www.morton.edu,27.446303,23.966406,0.820550
8579,www.ohio-state.edu,28.618615,23.451441,0.882194
69255,www.etsu.edu,35.756069,21.925727,0.856927
200988,www.depauw.edu,26.911027,24.155581,0.526955
116546,www.sbu.edu,33.385780,26.932291,0.859071
97934,www.collegeforcreativestudies.edu,26.121572,22.780622,0.847601
84614,www.sunysuffolk.edu,15.227758,9.328431,0.834615
2627,www.illinois.edu,28.051291,22.207566,0.907397
184230,www.cetcolsubsidio.edu.co,24.777533,21.831871,0.827783
105615,www.uiuc.edu,29.240765,23.814791,0.924198
61111,www.uis.edu,25.319272,23.410942,0.889602
114733,www.mainemaritime.edu,29.443548,24.974570,0.908200
121074,www.queens.edu,32.898443,24.468704,0.724419
177115,www.clcillinois.edu,29.524519,25.433148,0.880900
157490,www.hgtc.edu,35.841338,23.904603,0.882513
12609,www.uga.edu,64.963838,23.818956,1.003327
33231,www.cod.edu,31.389274,25.933161,0.840412
145662,www.einstein.edu,31.394542,23.455205,1.053474
223997,www.osumc.edu,30.901344,22.593566,0.945210
26620,www.niu.edu,39.116537,26.999808,2.985730
85407,www.midwestern.edu,30.645403,24.716709,0.842181
121771,www.pic.edu.pk,25.024622,21.615727,0.908177
115387,www.eksu.edu.ng,30.101647,19.489963,1.572800
186068,www.colegiocreando.edu.do,24.350558,21.824257,0.925146
53917,www.usi.edu,31.224822,28.498175,0.840537
