id,domain,rtt_tlse,rtt_tcpping,client_proc
106206,www.westminster.edu,5.053905,1.259059,0.809484
155445,www.lincoln.edu,8.354219,1.851961,0.676433
14394,www.american.edu,142.997451,2.928866,0.853749
217283,www.com.edu,8.418899,1.838246,0.696261
93736,gallaudet.edu,8.420389,3.394475,0.935787
228226,www.usuhs.edu,10.120314,3.682858,0.978359
35175,www.ucmerced.edu,4.812162,1.591604,0.902694
113936,www.pointpark.edu,10.213136,7.330982,0.963323
83893,www.kutztown.edu,10.601808,8.898599,0.900640
62242,www.mc3.edu,18.501005,8.094818,0.954566
170060,www.passhe.edu,19.680365,11.523876,1.052868
207595,www.lasu.edu.ng,11.080050,8.137250,0.932217
125492,www.skidmore.edu,15.750758,10.812277,1.231283
157787,www.nichols.edu,17.181964,13.628903,0.837272
16065,www.uvm.edu,19.213473,14.244793,0.894389
68825,uncg.edu,20.176033,10.894889,0.928813
120558,simmons.edu,18.190551,12.033623,0.836615
116499,qu.edu,19.110483,14.243661,0.902429
156616,www.iup.edu,17.954876,14.405407,0.968043
222063,lmunet.edu,19.750826,15.042356,0.867486
65601,www.quinnipiac.edu,21.067124,14.057165,0.888029
144548,www.gordon.edu,159.998202,14.664418,0.836715
9505,www.uconn.edu,18.626449,13.790919,0.972100
29540,www.mass.edu,22.016148,14.785622,0.865738
152353,www.camdencc.edu,20.707689,15.831061,1.697228
78170,www.fairfield.edu,17.940519,13.890392,1.022847
94097,www.lemoyne.edu,15.771689,14.239568,0.855181
103521,www.ulvr.edu.ec,17.589373,13.969292,0.762108
148652,www.berry.edu,23.438795,17.848655,0.850040
49734,www.chaffey.edu,20.907760,17.890875,0.883355
105213,www.ung.edu,22.003425,19.233159,0.857683
135730,www.delmar.edu,21.204472,17.974011,0.838917
161165,www.academiaexitus.edu.pe,27.751346,25.751061,0.935077
9305,www.sc.edu,26.438593,18.928527,0.942414
125406,www.reynolds.edu,25.055519,20.533279,0.863621
195903,www.lycoming.edu,23.312397,18.655073,1.205104
109947,www.plymouth.edu,23.493346,18.810238,1.080233
20396,artic.edu,24.282561,19.295717,1.080464
69123,www.musc.edu,26.360638,19.683821,0.984661
173618,www.colegioebenezer.edu.co,23.485864,21.722914,0.918465
9556,www.uic.edu,23.596179,19.765146,0.944861
54970,www.indwes.edu,21.832947,18.036325,0.885087
115892,www.atlm.edu,41.495298,15.408567,0.938629
171352,bju.edu,33.905898,18.800626,0.852407
132200,www.koi.edu.au,24.074114,21.765579,0.884536
180144,www.morton.edu,27.206545,24.140376,0.867417
8579,www.ohio-state.edu,28.610376,22.626970,0.886916
69255,www.etsu.edu,35.871296,21.987949,0.892262
200988,www.depauw.edu,27.096918,26.268095,0.517769
116546,www.sbu.edu,24.654536,17.957373,0.953453
97934,www.collegeforcreativestudies.edu,26.463907,23.096239,0.863169
84614,www.sunysuffolk.edu,22.769253,13.948452,0.842098
2627,www.illinois.edu,25.822349,22.644988,0.926688
184230,www.cetcolsubsidio.edu.co,24.416270,21.884940,0.835433
105615,www.uiuc.edu,28.315231,22.278714,0.915532
61111,www.uis.edu,26.782293,24.895698,0.888447
114733,www.mainemaritime.edu,29.363162,24.973053,0.981417
121074,www.queens.edu,30.810096,23.938837,0.751813
177115,www.clcillinois.edu,30.563546,28.543260,0.832369
157490,www.hgtc.edu,33.761534,23.755747,0.998506
12609,www.uga.edu,72.836879,23.903542,1.003570
33231,www.cod.edu,31.436303,25.936744,0.838859
145662,www.einstein.edu,31.421039,23.603107,1.260775
223997,www.osumc.edu,31.323840,23.208140,0.946827
26620,www.niu.edu,38.065383,26.908247,1.986341
85407,www.midwestern.edu,31.936686,24.753526,0.848718
121771,www.pic.edu.pk,26.798409,21.503290,0.928069
115387,www.eksu.edu.ng,30.336841,21.229321,1.594169
186068,www.colegiocreando.edu.do,24.567113,21.735304,1.107001
53917,www.usi.edu,31.695916,28.552394,1.005223
163980,www.southern.edu,53.896835,22.443764,1.611317
179013,www.fvtc.edu,31.209703,28.982062,0.970212
72678,lynn.edu,34.949097,28.459326,1.056806
15451,fordham.edu,24.658657,7.629158,0.995544
104950,www.imsa.edu,34.998514,27.578819,1.003632
104718,www.uwf.edu,39.084139,25.397614,0.923859
10642,www.wayne.edu,40.845891,30.605794,0.891480
36748,www.nova.edu,35.496304,28.915194,1.787381
133667,www.naropa.edu,34.126508,31.359753,0.862310
232412,www.siumed.edu,36.941149,28.501487,0.904491
143903,umflint.edu,39.777851,31.942539,0.920344
79742,www.daytonastate.edu,34.517275,30.885822,0.840704
120784,www.tjc.edu,38.869989,33.988600,0.839950
13638,rice.edu,44.120757,36.107559,0.869451
60530,www.augusta.edu,38.582963,33.717235,0.836786
202345,www.asds.edu.co,38.345756,35.315562,0.791148
85700,www.iris.edu,38.286529,33.964666,0.855250
200593,www.istpargentina.edu.pe,35.997764,32.472678,0.846543
203489,www.ws.edu,40.113049,36.946231,0.836645
29620,www.macomb.edu,22.535175,17.826432,0.974692
49453,www.uthsc.edu,40.821180,35.775512,0.862793
