id,domain,rtt_tlse,rtt_tcpping,client_proc
106206,www.westminster.edu,3.759967,1.142379,0.848206
155445,www.lincoln.edu,7.938603,1.747852,0.700419
14394,www.american.edu,7.424267,2.990764,0.872766
217283,www.com.edu,8.782891,1.743150,0.672353
93736,gallaudet.edu,12.821914,3.657756,0.863522
228226,www.usuhs.edu,10.283341,4.317793,0.966166
35175,www.ucmerced.edu,4.739167,1.625623,0.893511
113936,www.pointpark.edu,10.680555,6.900071,0.985126
83893,www.kutztown.edu,10.607725,8.922368,0.915850
62242,www.mc3.edu,17.825089,9.124117,0.941283
170060,www.passhe.edu,37.968540,29.831701,0.938096
207595,www.lasu.edu.ng,10.808062,7.921074,0.886341
125492,www.skidmore.edu,15.450230,10.997972,0.950216
157787,www.nichols.edu,18.522051,13.720837,1.133368
16065,www.uvm.edu,18.679792,13.654955,0.868572
68825,uncg.edu,20.192718,10.856255,0.928060
120558,simmons.edu,16.480822,12.577930,0.815981
116499,qu.edu,18.760545,14.189885,0.913666
156616,www.iup.edu,17.369112,13.947044,0.914917
222063,lmunet.edu,73.560778,69.747598,0.842676
65601,www.quinnipiac.edu,18.657918,13.930376,0.930444
144548,www.gordon.edu,23.199872,15.255514,0.846979
9505,www.uconn.edu,20.347429,15.438236,0.999667
29540,www.mass.edu,23.039080,14.615917,0.812431
152353,www.camdencc.edu,20.509733,15.264884,1.640535
78170,www.fairfield.edu,18.575644,14.721090,1.061940
94097,www.lemoyne.edu,15.554358,12.467110,0.843930
103521,www.ulvr.edu.ec,16.786375,14.142404,0.734510
148652,www.berry.edu,22.641198,17.603040,0.827710
49734,www.chaffey.edu,20.552651,17.773387,0.861950
105213,www.ung.edu,21.690091,18.072740,2.001929
135730,www.delmar.edu,20.981684,18.029477,0.846171
161165,www.academiaexitus.edu.pe,27.447149,20.590427,0.939982
9305,www.sc.edu,23.315570,18.916473,0.925588
125406,www.reynolds.edu,25.089088,19.642097,0.855031
195903,www.lycoming.edu,23.458593,18.650257,1.272086
109947,www.plymouth.edu,23.456423,18.768977,0.853697
20396,artic.edu,24.300773,19.254978,0.822632
69123,www.musc.edu,28.669060,19.546362,0.960645
173618,www.colegioebenezer.edu.co,39.789160,38.894499,0.959731
9556,www.uic.edu,27.709195,19.881249,0.986499
54970,www.indwes.edu,20.945617,18.291058,0.881144
115892,www.atlm.edu,40.182829,15.317508,0.906356
171352,bju.edu,34.186083,19.035374,0.860759
132200,www.koi.edu.au,24.126457,21.258645,0.895368
180144,www.morton.edu,26.491067,23.617375,0.844789
8579,www.ohio-state.edu,28.347573,23.110290,0.843137
69255,www.etsu.edu,36.583027,22.044442,0.978352
200988,www.depauw.edu,27.470843,24.722124,0.512235
116546,www.sbu.edu,22.147295,17.123555,0.854722
97934,www.collegeforcreativestudies.edu,30.455123,22.929069,0.825569
84614,www.sunysuffolk.edu,13.582498,8.584361,0.813359
2627,www.illinois.edu,26.499178,22.298235,0.940826
184230,www.cetcolsubsidio.edu.co,25.910149,21.917230,0.812604
105615,www.uiuc.edu,27.317708,23.628399,0.928267
61111,www.uis.edu,25.425218,23.578289,0.863135
114733,www.mainemaritime.edu,29.535755,25.264405,0.983634
121074,www.queens.edu,28.453272,23.927342,0.723218
177115,www.clcillinois.edu,29.054308,24.838022,0.960518
157490,www.hgtc.edu,33.752992,23.902702,0.990485
12609,www.uga.edu,50.821030,23.741770,1.011698
33231,www.cod.edu,31.790504,25.602498,0.972939
145662,www.einstein.edu,31.092300,22.920579,1.008543
223997,www.osumc.edu,61.353090,22.785803,0.945089
26620,www.niu.edu,38.940913,27.231983,2.082108
85407,www.midwestern.edu,31.514943,24.711484,0.888220
121771,www.pic.edu.pk,33.888389,22.773843,0.948128
115387,www.eksu.edu.ng,30.796820,20.970148,1.568337
186068,www.colegiocreando.edu.do,24.410424,21.890494,0.887988
53917,www.usi.edu,31.204829,28.541624,0.810242
163980,www.southern.edu,35.958985,29.241335,1.791177
179013,www.fvtc.edu,30.811441,29.005723,0.850703
