id,domain,rtt_tlse,rtt_tcpping,client_proc
106206,www.westminster.edu,4.726137,1.202358,0.852133
155445,www.lincoln.edu,14.207137,1.805542,0.754042
14394,www.american.edu,7.237999,2.861109,0.840528
217283,www.com.edu,8.361282,1.695637,0.844425
93736,gallaudet.edu,9.758357,3.166963,0.860245
228226,www.usuhs.edu,11.296914,4.200337,0.955858
35175,www.ucmerced.edu,4.687768,1.455731,0.875406
113936,www.pointpark.edu,10.664589,7.486369,1.050821
83893,www.kutztown.edu,11.815999,9.212335,1.100337
62242,www.mc3.edu,17.668146,7.761277,1.002933
170060,www.passhe.edu,19.152795,11.170827,0.941667
207595,www.lasu.edu.ng,12.074989,7.970675,0.905750
125492,www.skidmore.edu,15.698751,10.900418,0.951665
157787,www.nichols.edu,17.625757,14.022689,0.836614
16065,www.uvm.edu,19.326068,14.721327,0.833538
68825,uncg.edu,20.147781,10.893878,1.114414
120558,simmons.edu,16.681647,12.645183,0.855893
116499,qu.edu,18.792596,14.173336,0.918080
156616,www.iup.edu,17.876472,14.189719,0.910850
222063,lmunet.edu,21.941303,16.025938,0.970668
65601,www.quinnipiac.edu,19.348770,13.427481,0.903549
144548,www.gordon.edu,18.371856,14.492969,0.844045
9505,www.uconn.edu,30.640460,15.292563,0.991150
29540,www.mass.edu,66.838540,60.722275,0.865878
152353,www.camdencc.edu,20.929247,15.890238,1.871863
78170,www.fairfield.edu,20.165008,15.565316,1.577751
94097,www.lemoyne.edu,21.060988,13.770579,0.835272
103521,www.ulvr.edu.ec,17.573795,14.049132,0.761164
148652,www.berry.edu,24.284247,17.707806,0.837116
49734,www.chaffey.edu,24.082176,17.847316,0.905729
105213,www.ung.edu,20.480382,18.136322,0.905841
135730,www.delmar.edu,25.579607,17.611511,0.841848
161165,www.academiaexitus.edu.pe,19.343629,16.270285,0.969255
9305,www.sc.edu,22.832772,18.808248,0.891210
125406,www.reynolds.edu,24.541056,21.724886,0.857665
195903,www.lycoming.edu,23.260559,18.772899,1.159037
109947,www.plymouth.edu,23.225278,18.835451,0.865080
20396,artic.edu,24.250328,19.260585,0.829228
69123,www.musc.edu,26.276265,19.661666,0.961960
173618,www.colegioebenezer.edu.co,23.725406,21.343668,0.931489
9556,www.uic.edu,23.717139,19.813030,0.992728
54970,www.indwes.edu,27.766705,18.128305,0.888183
115892,www.atlm.edu,40.858618,15.451919,1.071968
171352,bju.edu,34.436707,19.373705,0.836091
132200,www.koi.edu.au,23.681974,20.966128,0.892214
180144,www.morton.edu,27.005931,23.545624,0.937290
8579,www.ohio-state.edu,28.743394,23.628073,0.994751
69255,www.etsu.edu,36.129930,22.295993,0.879245
200988,www.depauw.edu,28.220101,24.115534,0.509747
116546,www.sbu.edu,40.806040,37.339373,0.875934
97934,www.collegeforcreativestudies.edu,27.240022,23.096425,0.915931
84614,www.sunysuffolk.edu,233.410515,9.555975,0.835632
2627,www.illinois.edu,1075.992034,34.605532,0.889375
184230,www.cetcolsubsidio.edu.co,24.066412,21.790026,0.824935
105615,www.uiuc.edu,42.935534,36.781403,0.908253
61111,www.uis.edu,25.481939,23.372955,1.063008
114733,www.mainemaritime.edu,29.094940,25.105664,0.916804
121074,www.queens.edu,32.597820,23.891795,0.899429
177115,www.clcillinois.edu,28.771053,24.945783,0.829274
