0,192.045,265.166,158.228,352.038,174.785,226.585,298.545,201.547
191.082,0,113.406,32.954,181.467,243.805,37.843,110.832,137.473
264.882,110.396,0,135.946,48.592,135.814,73.669,9.919,214.534
158.289,32.429,136.107,0,189.501,276.724,68.432,139.188,119.003
351.021,177.478,48.486,189.626,0,183.129,130.948,53.859,210.042
174.116,244.007,137.322,277.085,182.98,0,205.29,184.976,231.964
226.513,37.673,73.483,68.403,130.931,205.064,0,74.38,210.671
298.422,115.14,8.77,139.204,53.902,185.423,74.383,0,238.774
201.104,136.195,214.134,119.014,210.085,231.825,210.662,238.317,0
